"","prob","out.share","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","distance"
"3738",0,0.904522613065327,0,NA,NA,NA,136.47873733,0,NA,0.001
"3739",NA,NA,30,2640,1,1020,4.139245333,1,0,72.4
"3740",NA,NA,0,NA,NA,NA,85.623374,0,NA,NA
"3741",NA,NA,0,NA,1,1080,2.693648667,1,0,0
"3742",NA,NA,0,NA,NA,NA,104.76178622,0,NA,NA
"3743",NA,NA,19,1520,1,1042,11.506749,1,0,42.7
"3744",NA,NA,0,NA,NA,NA,89.177631,0,NA,NA
"3745",0.173913043478261,0.826086956521739,62,5180,1,956,6.630743,1,0,152.3
"3746",0,0.826086956521739,0,NA,NA,NA,184.44647,0,NA,0.001
"3747",0.389473684210526,0.610526315789474,81,7340,1,918,3.714516,1,0,220
"3748",0,0.610526315789474,0,NA,NA,NA,132.686723,0,NA,0.001
"3749",0.666666666666667,0.333333333333333,97,8860,1,886,2.303506,1,0,259
"3750",0,0.333333333333333,0,NA,NA,NA,90.121786,0,NA,0.001
"3751",0.538461538461538,0.461538461538462,110,10160,1,860,2.924792,1,0,295.9
"3752",0,0.461538461538462,0,NA,NA,NA,82.488558,0,NA,0.001
"3753",0.4,0.6,127,11880,1,826,2.627632667,1,0,350.7
"3754",0,0.6,0,NA,NA,NA,119.02559067,0,NA,0.001
"3755",0.555555555555556,0.444444444444444,142,14040,1,796,2.387755167,1,0,439.3
"3756",0,0.444444444444444,0,NA,NA,NA,73.92841567,0,NA,0.001
"3757",0.857142857142857,0.142857142857143,183,19220,1,714,3.3032085,1,0,600.6
"3758",0,0.142857142857143,0,NA,NA,NA,99.36781317,0,NA,0.001
"3759",0.8,0.2,160,15760,1,760,1.765650167,1,0,497.6
"3760",0,0.2,0,NA,NA,NA,97.2447365,0,NA,0.001
"3761",1,0,211,20960,1,658,12.09398174,1,0,733.4
"3762",0,0,0,NA,NA,NA,88.85601048,0,NA,0.001
"3763",NA,NA,354,21600,1,372,6.672091,1,0,795.1
"3764",NA,NA,0,NA,NA,NA,85.417522,0,NA,NA
"3765",NA,NA,343,21600,1,394,14.780782,1,0,768.5
"3766",NA,NA,0,NA,NA,NA,57.85519,0,NA,NA
"3767",1,0,293,19660,1,494,7.683046,1,0,642
"3768",0,0,0,NA,NA,NA,145.189706,0,NA,0.001
"3769",1,0,208,20300,1,664,8.489009,1,0,689.1
"3770",0,0,0,NA,NA,NA,109.8966,0,NA,0.001
"3771",0.6,0.0666666666666667,247,23320,1,586,2.952044,1,0,881.3
"3772",0.333333333333333,0.0666666666666667,0,NA,NA,NA,58.275995,0,NA,0.333333333333333
"3773",0.857142857142857,0.0952380952380953,230,22240,1,620,1.942858333,1,0,814.1
"3774",0.0476190476190476,0.0952380952380953,0,NA,NA,NA,99.373673,0,NA,0.0476190476190476
"3775",0,1,347,25280,1,386,3.694896667,1,0,1032.6
"3776",0,1,0,NA,NA,NA,93.0256655,0,NA,0.001
"3777",0.25,0.25,392,27640,1,296,3.112949167,1,0,1170.2
"3778",0.5,0.25,0,NA,NA,NA,79.44952217,0,NA,0.5
"3779",NA,NA,380,27000,1,320,2.032359167,1,0,1124.1
"3780",NA,NA,0,NA,NA,NA,89.45368717,0,NA,NA
"3781",0.0434782608695652,0.956521739130435,367,24620,1,346,15.302907,1,0,968.2
"3782",0,0.956521739130435,0,NA,NA,NA,57.457183,0,NA,0.001
"3783",0.625,0.25,331,22680,1,418,11.833057,1,0,871.6
"3784",0.125,0.25,0,NA,NA,NA,66.150604,0,NA,0.125
"3785",0.4,0.133333333333333,331,22240,1,418,15.514611,1,0,836.3
"3786",0.466666666666667,0.133333333333333,0,NA,NA,NA,38.865726,0,NA,0.466666666666667
"3787",0,1,293,21600,1,494,11.692845,1,0,781.4
"3788",0,1,0,NA,NA,NA,88.907016,0,NA,0.001
"3789",0.215686274509804,0.137254901960784,257,20300,1,566,11.626824,1,0,688.1
"3790",0.647058823529412,0.137254901960784,0,NA,NA,NA,50.224315,0,NA,0.647058823529412
"3791",0.777777777777778,0.111111111111111,281,20960,1,518,15.372372,1,0,752.5
"3792",0.111111111111111,0.111111111111111,0,NA,NA,NA,101.011049,0,NA,0.111111111111111
"3793",0.3,0,384,24620,1,312,12.619898,1,0,998.9
"3794",0.7,0,0,NA,NA,NA,50.262855,0,NA,0.7
"3795",0.461538461538462,0.0769230769230769,318,20300,1,444,11.626972,1,0,696.2
"3796",0.461538461538462,0.0769230769230769,0,NA,NA,NA,52.302616,0,NA,0.461538461538462
"3797",1,0,284,19660,1,512,12.063367,1,0,649.2
"3798",0,0,0,NA,NA,NA,110.225787,0,NA,0.001
"3799",NA,NA,366,20960,1,348,10.748359,1,0,757.7
"3800",NA,NA,0,NA,NA,NA,123.439562,0,NA,NA
"3801",0.666666666666667,0.166666666666667,249,19220,1,582,12.289057833,1,0,609.1
"3802",0.166666666666667,0.166666666666667,0,NA,NA,NA,86.9134455,0,NA,0.166666666666667
"3803",0.875,0.125,234,17920,1,612,13.296642,1,0,563
"3804",0,0.125,0,NA,NA,NA,56.8016155,0,NA,0.001
"3805",1,0,241,16840,1,598,12.860343667,1,0,521.7
"3806",0,0,0,NA,NA,NA,58.4873005,0,NA,0.001
"3807",0.361111111111111,0.638888888888889,207,14680,1,666,12.457273667,1,0,445.8
"3808",0,0.638888888888889,0,NA,NA,NA,131.92167633,0,NA,0.001
"3809",0.636363636363636,0.363636363636364,198,13600,1,684,19.749466259,1,0,416.9
"3810",0,0.363636363636364,0,NA,NA,NA,122.21599781,0,NA,0.001
"3811",0.857142857142857,0.142857142857143,226,15760,1,628,17.2157,1,0,494.1
"3812",0,0.142857142857143,0,NA,NA,NA,182.9994,0,NA,0.001
"3813",0.288888888888889,0.711111111111111,205,14680,1,670,19.1842,1,0,441.3
"3814",0,0.711111111111111,0,NA,NA,NA,148.649641,0,NA,0.001
"3815",0.285714285714286,0.714285714285714,230,15760,1,620,18.839031,1,0,487.9
"3816",0,0.714285714285714,0,NA,NA,NA,173.725005,0,NA,0.001
"3817",0.555555555555556,0.444444444444444,182,12520,1,716,15.710561,1,0,366.6
"3818",0,0.444444444444444,0,NA,NA,NA,71.813909,0,NA,0.001
"3819",0.384615384615385,0.615384615384615,195,13600,1,690,11.017726,1,0,401
"3820",0,0.615384615384615,0,NA,NA,NA,110.353481,0,NA,0.001
"3821",0,0.990291262135922,156,11240,1,768,NA,1,0,336.3
"3822",0.00970873786407767,0.990291262135922,0,NA,NA,NA,NA,0,NA,0.00970873786407767
"3823",0.682215743440233,0.317784256559767,136,10800,1,808,16.1707795,1,0,307.5
"3824",0,0.317784256559767,0,NA,NA,NA,55.116504,0,NA,0.001
"3825",0.326530612244898,0.673469387755102,116,8860,1,848,11.577942,1,0,252.4
"3826",0,0.673469387755102,0,NA,NA,NA,94.94500317,0,NA,0.001
"3827",0.285714285714286,0.428571428571429,276,19660,1,528,12.414648667,1,0,670.2
"3828",0.285714285714286,0.428571428571429,0,NA,NA,NA,47.04741317,0,NA,0.285714285714286
"3829",0.411764705882353,0.529411764705882,253,19220,1,574,10.599307,1,0,606.9
"3830",0.0588235294117647,0.529411764705882,0,NA,NA,NA,93.78189659,0,NA,0.0588235294117647
"3831",0.333333333333333,0.555555555555556,264,19220,1,552,12.062574,1,0,630.1
"3832",0.111111111111111,0.555555555555556,0,NA,NA,NA,72.820446,0,NA,0.111111111111111
"3833",0.5,0.5,243,17920,1,594,25.742501,1,0,565.2
"3834",0,0.5,0,NA,NA,NA,132.162339,0,NA,0.001
"3835",0.201492537313433,0.798507462686567,268,17500,1,544,11.388392,1,0,558.7
"3836",0,0.798507462686567,0,NA,NA,NA,223.164335,0,NA,0.001
"3837",0.0840336134453782,0.915966386554622,256,16840,1,568,10.841768,1,0,525.5
"3838",0,0.915966386554622,0,NA,NA,NA,250.185215,0,NA,0.001
"3839",NA,NA,24,1940,1,1032,24.529034,1,0,60
"3840",NA,NA,0,NA,NA,NA,97.74004,0,NA,NA
"3841",0.117572692793932,0.882427307206068,66,5180,1,948,11.682306,1,0,156.1
"3842",0,0.882427307206068,0,NA,NA,NA,154.5300293,0,NA,0.001
"3843",0.984615384615385,0.0153846153846153,37,2640,1,1006,12.083810167,1,0,79.2
"3844",0,0.0153846153846153,0,NA,NA,NA,106.884431,0,NA,0.001
"3845",0.193456614509246,0.806543385490754,94,7340,1,892,15.8412985,1,0,215.6
"3846",0,0.806543385490754,0,NA,NA,NA,117.16777433,0,NA,0.001
"3847",NA,NA,11,1000,1,1058,13.249224333,1,0,29.7
"3848",NA,NA,0,NA,NA,NA,66.312411,0,NA,NA
"3849",NA,NA,19,1520,1,1042,11.803627667,1,0,42.7
"3850",NA,NA,0,NA,NA,NA,85.45082322,0,NA,NA
"3851",NA,NA,0,NA,1,1080,20.616728,1,0,0
"3852",NA,NA,0,NA,NA,NA,69.866668,0,NA,NA
"3853",0.0207667731629393,0.979233226837061,43,3880,1,994,15.740722,1,0,109.6
"3854",0,0.979233226837061,0,NA,NA,NA,165.135507,0,NA,0.001
"3855",0.317617866004963,0.682382133995037,62,6040,1,956,12.824495,1,0,177.3
"3856",0,0.682382133995037,0,NA,NA,NA,113.37576,0,NA,0.001
"3857",0.663834951456311,0.336165048543689,78,7340,1,924,11.413485,1,0,216.3
"3858",0,0.336165048543689,0,NA,NA,NA,70.810823,0,NA,0.001
"3859",0.347593582887701,0.652406417112299,91,8860,1,898,12.034771,1,0,253.2
"3860",0,0.652406417112299,0,NA,NA,NA,63.177595,0,NA,0.001
"3861",0.438709677419355,0.561290322580645,108,10800,1,864,11.737611667,1,0,308
"3862",0,0.561290322580645,0,NA,NA,NA,99.71462767,0,NA,0.001
"3863",0.6,0.4,123,12960,1,834,11.497734167,1,0,396.6
"3864",0,0.4,0,NA,NA,NA,54.61745267,0,NA,0.001
"3865",0.738461538461539,0.261538461538461,164,17500,1,752,12.4131875,1,0,557.9
"3866",0,0.261538461538461,0,NA,NA,NA,80.05685017,0,NA,0.001
"3867",0.673076923076923,0.326923076923077,141,14680,1,798,10.875629167,1,0,454.9
"3868",0,0.326923076923077,0,NA,NA,NA,77.9337735,0,NA,0.001
"3869",0.904761904761905,0.0952380952380952,192,20300,1,696,21.20396074,1,0,690.7
"3870",0,0.0952380952380952,0,NA,NA,NA,69.54504748,0,NA,0.001
"3871",0.857142857142857,0.142857142857143,335,20960,1,410,15.78207,1,0,752.4
"3872",0,0.142857142857143,0,NA,NA,NA,66.106559,0,NA,0.001
"3873",0.833333333333333,0.166666666666667,324,20960,1,432,23.890761,1,0,725.8
"3874",0,0.166666666666667,0,NA,NA,NA,38.544227,0,NA,0.001
"3875",0.461538461538462,0.538461538461538,274,18580,1,532,16.793025,1,0,599.3
"3876",0,0.538461538461538,0,NA,NA,NA,125.878743,0,NA,0.001
"3877",0.75,0.25,189,19660,1,702,17.598988,1,0,646.4
"3878",0,0.25,0,NA,NA,NA,90.585637,0,NA,0.001
"3879",0.548192771084337,0.0903614457831325,228,22240,1,624,12.062023,1,0,838.6
"3880",0.36144578313253,0.0903614457831325,0,NA,NA,NA,38.965032,0,NA,0.36144578313253
"3881",0.716049382716049,0.209876543209877,211,21600,1,658,11.052837333,1,0,771.4
"3882",0.0740740740740741,0.209876543209877,0,NA,NA,NA,80.06271,0,NA,0.0740740740740741
"3883",0.0769230769230769,0.615384615384615,328,24620,1,424,12.804875667,1,0,989.9
"3884",0.307692307692308,0.615384615384615,0,NA,NA,NA,73.7147025,0,NA,0.307692307692308
"3885",0.176470588235294,0.0392156862745098,373,27000,1,334,12.222928167,1,0,1127.5
"3886",0.784313725490196,0.0392156862745098,0,NA,NA,NA,60.13855917,0,NA,0.784313725490196
"3887",0.363636363636364,0,361,26360,1,358,11.142338167,1,0,1081.4
"3888",0.636363636363636,0,0,NA,NA,NA,70.14272417,0,NA,0.636363636363636
"3889",NA,NA,410,25920,1,260,10.426901,1,0,1077.8
"3890",NA,NA,0,NA,NA,NA,152.726022,0,NA,NA
"3891",NA,NA,374,24620,1,332,6.957051,1,0,981.2
"3892",NA,NA,0,NA,NA,NA,161.419443,0,NA,NA
"3893",NA,NA,374,23980,1,332,10.638605,1,0,945.9
"3894",NA,NA,0,NA,NA,NA,134.134565,0,NA,NA
"3895",NA,NA,336,23320,1,408,6.816839,1,0,891
"3896",NA,NA,0,NA,NA,NA,184.175855,0,NA,NA
"3897",0.285714285714286,0.142857142857143,300,21600,1,480,6.750818,1,0,797.7
"3898",0.571428571428571,0.142857142857143,0,NA,NA,NA,145.493154,0,NA,0.571428571428571
"3899",NA,NA,324,22680,1,432,10.496366,1,0,862.1
"3900",NA,NA,0,NA,NA,NA,196.279888,0,NA,NA
"3901",NA,NA,427,26360,1,226,7.743892,1,0,1108.5
"3902",NA,NA,0,NA,NA,NA,145.531694,0,NA,NA
"3903",NA,NA,361,22240,1,358,6.750966,1,0,805.8
"3904",NA,NA,0,NA,NA,NA,147.571455,0,NA,NA
"3905",NA,NA,327,20960,1,426,7.187361,1,0,758.8
"3906",NA,NA,0,NA,NA,NA,205.494626,0,NA,NA
"3907",NA,NA,409,22680,1,262,5.872353,1,0,867.3
"3908",NA,NA,0,NA,NA,NA,218.708401,0,NA,NA
"3909",NA,NA,292,20300,1,496,7.413051833,1,0,718.7
"3910",NA,NA,0,NA,NA,NA,182.1822845,0,NA,NA
"3911",NA,NA,277,19660,1,526,8.420636,1,0,672.6
"3912",NA,NA,0,NA,NA,NA,152.0704545,0,NA,NA
"3913",NA,NA,284,19220,1,512,7.984337667,1,0,631.3
"3914",NA,NA,0,NA,NA,NA,153.7561395,0,NA,NA
"3915",1,0,250,17500,1,580,7.581267667,1,0,555.4
"3916",0,0,72.6111111085,11550,21900,780,227.19051533,0,2.71428571428571,0.001
"3917",1,0,241,16840,1,598,14.873460259,1,0,526.5
"3918",0,0,72.6111111085,11550,21900,780,217.48483681,0,2.71428571428571,0.001
"3919",NA,NA,269,19220,1,542,12.339694,1,0,603.7
"3920",NA,NA,72.6111111085,11550,21900,780,278.268239,0,2.71428571428571,NA
"3921",0.25,0.75,248,17500,1,584,14.308194,1,0,550.9
"3922",0,0.75,72.6111111085,11550,21900,780,243.91848,0,2.71428571428571,0.001
"3923",NA,NA,273,18580,1,534,13.963025,1,0,597.5
"3924",NA,NA,72.6111111085,11550,21900,780,268.993844,0,2.71428571428571,NA
"3925",0.736842105263158,0.263157894736842,225,15120,1,630,10.834555,1,0,476.2
"3926",0,0.263157894736842,72.6111111085,11550,21900,780,167.082748,0,2.71428571428571,0.001
"3927",1,0,238,16420,1,604,6.14172,1,0,510.6
"3928",0,0,72.6111111085,11550,21900,780,205.62232,0,2.71428571428571,0.001
"3929",0.888888888888889,0.104166666666667,199,14680,1,682,NA,1,0,445.9
"3930",0.00694444444444444,0.104166666666667,72.6111111085,11550,21900,780,NA,0,2.71428571428571,0.00694444444444444
"3931",0.142857142857143,0.857142857142857,179,13600,1,722,11.2947735,1,0,417.1
"3932",0,0.857142857142857,72.6111111085,11550,21900,780,150.385343,0,2.71428571428571,0.001
"3933",0.235294117647059,0.764705882352941,159,12520,1,762,6.701936,1,0,362
"3934",0,0.764705882352941,72.6111111085,11550,21900,780,190.21384217,0,2.71428571428571,0.001
"3935",0,1,319,21600,1,442,7.538642667,1,0,779.8
"3936",0,1,0,NA,NA,NA,142.31625217,0,NA,0.001
"3937",0,1,296,20300,1,488,5.723301,1,0,716.5
"3938",0,1,0,NA,NA,NA,189.05073559,0,NA,0.001
"3939",0,1,307,20960,1,466,7.186568,1,0,739.7
"3940",0,1,0,NA,NA,NA,168.089285,0,NA,0.001
"3941",0,1,286,19660,1,508,20.866495,1,0,674.8
"3942",0,1,0,NA,NA,NA,227.431178,0,NA,0.001
"3943",0.142857142857143,0.857142857142857,311,19660,1,458,6.512386,1,0,668.3
"3944",0,0.857142857142857,72.6111111085,11550,21900,780,318.433174,0,2.71428571428571,0.001
"3945",0.2,0.8,299,19220,1,482,5.965762,1,0,635.1
"3946",0,0.8,0,NA,NA,NA,345.454054,0,NA,0.001
"3947",0,1,19,1680,1,1042,19.653028,1,0,49.6
"3948",0,1,0,NA,NA,NA,193.008879,0,NA,0.001
"3949",0.333333333333333,0.666666666666667,109,9500,1,862,6.8063,1,0,265.7
"3950",0,0.666666666666667,72.6111111085,11550,21900,780,249.7988683,0,2.71428571428571,0.001
"3951",0.192307692307692,0.807692307692308,80,6700,1,920,7.207804167,1,0,188.8
"3952",0,0.807692307692308,0,NA,NA,NA,202.15327,0,NA,0.001
"3953",0.48,0.52,137,11240,1,806,10.9652925,1,0,325.2
"3954",0,0.52,72.6111111085,11550,21900,780,212.43661333,0,2.71428571428571,0.001
"3955",0.13022113022113,0.86977886977887,32,2640,1,1016,8.373218333,1,0,79.9
"3956",0,0.86977886977887,0,NA,NA,NA,161.58125,0,NA,0.001
"3957",0.222222222222222,0.777777777777778,62,5180,1,956,6.927621667,1,0,152.3
"3958",0,0.777777777777778,0,NA,NA,NA,180.71966222,0,NA,0.001
"3959",0.020440251572327,0.979559748427673,43,3880,1,994,15.740722,1,0,109.6
"3960",0,0.979559748427673,0,NA,NA,NA,165.135507,0,NA,0.001
"3961",NA,NA,0,NA,1,1080,10.864716,1,0,0
"3962",NA,NA,0,NA,NA,NA,260.404346,0,NA,NA
"3963",0.0463182897862233,0.953681710213777,19,2280,1,1042,7.948489,1,0,67.7
"3964",0,0.953681710213777,0,NA,NA,NA,208.644599,0,NA,0.001
"3965",0.113989637305699,0.886010362694301,35,3880,1,1010,6.537479,1,0,106.7
"3966",0,0.886010362694301,0,NA,NA,NA,166.079662,0,NA,0.001
"3967",0.111111111111111,0.888888888888889,48,5180,1,984,7.158765,1,0,143.6
"3968",0,0.888888888888889,0,NA,NA,NA,158.446434,0,NA,0.001
"3969",0.0819672131147541,0.918032786885246,65,6700,1,950,6.861605667,1,0,198.4
"3970",0,0.918032786885246,0,NA,NA,NA,194.98346667,0,NA,0.001
"3971",0.461538461538462,0.538461538461538,80,10160,1,920,6.621728167,1,0,287
"3972",0,0.538461538461538,0,NA,NA,NA,149.88629167,0,NA,0.001
"3973",0.75,0.25,121,14680,1,838,7.5371815,1,0,448.3
"3974",0,0.25,0,NA,NA,NA,175.32568917,0,NA,0.001
"3975",0.666666666666667,0.333333333333333,98,11880,1,884,5.999623167,1,0,345.3
"3976",0,0.333333333333333,0,NA,NA,NA,173.2026125,0,NA,0.001
"3977",NA,NA,149,18580,1,782,16.32795474,1,0,581.1
"3978",NA,NA,0,NA,NA,NA,164.81388648,0,NA,NA
"3979",NA,NA,292,19660,1,496,10.906064,1,0,642.8
"3980",NA,NA,0,NA,NA,NA,161.375398,0,NA,NA
"3981",NA,NA,281,19220,1,518,19.014755,1,0,616.2
"3982",NA,NA,0,NA,NA,NA,133.813066,0,NA,NA
"3983",NA,NA,231,15760,1,618,11.917019,1,0,489.7
"3984",NA,NA,0,NA,NA,NA,221.147582,0,NA,NA
"3985",0,1,146,16840,1,788,12.722982,1,0,536.8
"3986",0,1,0,NA,NA,NA,185.854476,0,NA,0.001
"3987",1,0,185,20960,1,710,7.186017,1,0,729
"3988",0,0,69.5,10950,7300,630,134.233871,0,2.5,0.001
"3989",1,0,168,19660,1,744,6.176831333,1,0,661.8
"3990",0,0,69.5,10950,7300,630,175.331549,0,2.5,0.001
"3991",NA,NA,285,23320,1,510,7.928869667,1,0,880.3
"3992",NA,NA,0,NA,NA,NA,168.9835415,0,NA,NA
"3993",0,0,330,25280,1,420,7.346922167,1,0,1017.9
"3994",1,0,70,13400,4745,585,155.40739817,0,3,0.999
"3995",0,1,318,24620,1,444,6.266332167,1,0,971.8
"3996",0,1,70,13400,4745,585,165.41156317,0,3,0.001
"3997",0.6,0,346,27000,1,388,7.510674,1,0,1145.5
"3998",0.4,0,0,NA,NA,NA,100.966275,0,NA,0.4
"3999",0.56,0.28,310,25920,1,460,4.040824,1,0,1048.9
"4000",0.16,0.28,0,NA,NA,NA,109.659696,0,NA,0.16
"4001",0.363636363636364,0.181818181818182,310,25280,1,460,7.722378,1,0,1013.6
"4002",0.454545454545455,0.181818181818182,0,NA,NA,NA,82.374818,0,NA,0.454545454545455
"4003",NA,NA,272,23980,1,536,3.900612,1,0,958.7
"4004",NA,NA,0,NA,NA,NA,132.416108,0,NA,NA
"4005",0.128440366972477,0.394495412844037,236,22680,1,608,3.834591,1,0,865.4
"4006",0.477064220183486,0.394495412844037,0,NA,NA,NA,93.733407,0,NA,0.477064220183486
"4007",0.5,0,260,23980,1,560,7.580139,1,0,929.8
"4008",0.5,0,0,NA,NA,NA,144.520141,0,NA,0.5
"4009",0.0357142857142857,0.535714285714286,363,27640,1,354,4.827665,1,0,1176.2
"4010",0.428571428571429,0.535714285714286,0,NA,NA,NA,93.771947,0,NA,0.428571428571429
"4011",0.236842105263158,0.394736842105263,297,22680,1,486,3.834739,1,0,873.5
"4012",0.368421052631579,0.394736842105263,0,NA,NA,NA,95.811708,0,NA,0.368421052631579
"4013",0,0,263,22240,1,554,4.271134,1,0,826.5
"4014",1,0,0,NA,NA,NA,153.734879,0,NA,0.999
"4015",0,0,345,23980,1,390,2.956126,1,0,935
"4016",1,0,0,NA,NA,NA,166.948654,0,NA,0.999
"4017",0.3125,0.5625,228,21600,1,624,4.496824833,1,0,786.4
"4018",0.125,0.5625,0,NA,NA,NA,130.4225375,0,NA,0.125
"4019",0.636363636363636,0.272727272727273,213,20960,1,654,5.504409,1,0,740.3
"4020",0.0909090909090909,0.272727272727273,0,NA,NA,NA,100.3107075,0,NA,0.0909090909090909
"4021",1,0,220,20300,1,640,5.068110667,1,0,699
"4022",0,0,0,NA,NA,NA,101.9963925,0,NA,0.001
"4023",0.74468085106383,0.234042553191489,186,19220,1,708,4.665040667,1,0,623.1
"4024",0.0212765957446809,0.234042553191489,72.6111111085,11550,21900,780,175.43076833,0,2.71428571428571,0.0212765957446809
"4025",1,0,177,18580,1,726,11.957233259,1,0,594.2
"4026",0,0,72.6111111085,11550,21900,780,165.72508981,0,2.71428571428571,0.001
"4027",1,0,205,19660,1,670,9.423467,1,0,671.4
"4028",0,0,72.6111111085,11550,21900,780,226.508492,0,2.71428571428571,0.001
"4029",0.777777777777778,0.222222222222222,184,19220,1,712,11.391967,1,0,618.6
"4030",0,0.222222222222222,72.6111111085,11550,21900,780,192.158733,0,2.71428571428571,0.001
"4031",1,0,209,19660,1,662,11.046798,1,0,665.2
"4032",0,0,72.6111111085,11550,21900,780,217.234097,0,2.71428571428571,0.001
"4033",0.850393700787402,0.122047244094488,161,17500,1,758,7.918328,1,0,543.9
"4034",0.0275590551181102,0.122047244094488,72.6111111085,11550,21900,780,115.323001,0,2.71428571428571,0.0275590551181102
"4035",1,0,174,17920,1,732,3.225493,1,0,578.3
"4036",0,0,72.6111111085,11550,21900,780,153.862573,0,2.71428571428571,0.001
"4037",0,0.825301204819277,135,16420,1,810,NA,1,0,513.6
"4038",0.174698795180723,0.825301204819277,72.6111111085,11550,21900,780,NA,0,2.71428571428571,0.174698795180723
"4039",0.874773139745917,0.0998185117967332,116,15760,1,848,8.3785465,1,0,484.8
"4040",0.0254083484573503,0.0998185117967332,72.6111111085,11550,21900,780,98.625596,0,2.71428571428571,0.0254083484573503
"4041",0.811764705882353,0.188235294117647,178,14040,1,724,3.785709,1,0,429.7
"4042",0,0.188235294117647,72.6111111085,11550,21900,780,138.45409517,0,2.71428571428571,0.001
"4043",0.185185185185185,0.351851851851852,255,22680,1,570,4.622415667,1,0,847.5
"4044",0.462962962962963,0.351851851851852,0,NA,NA,NA,90.55650517,0,NA,0.462962962962963
"4045",0.777777777777778,0.166666666666667,232,21600,1,616,2.807074,1,0,784.2
"4046",0.0555555555555556,0.166666666666667,0,NA,NA,NA,137.29098859,0,NA,0.0555555555555556
"4047",0.714285714285714,0.142857142857143,243,22240,1,594,4.270341,1,0,807.4
"4048",0.142857142857143,0.142857142857143,0,NA,NA,NA,116.329538,0,NA,0.142857142857143
"4049",0.833333333333333,0.166666666666667,222,20960,1,636,17.950268,1,0,742.5
"4050",0,0.166666666666667,0,NA,NA,NA,175.671431,0,NA,0.001
"4051",0.436363636363636,0.563636363636364,247,20960,1,586,3.596159,1,0,736
"4052",0,0.563636363636364,72.6111111085,11550,21900,780,266.673427,0,2.71428571428571,0.001
"4053",0.789473684210526,0.210526315789474,235,20300,1,610,3.049535,1,0,702.8
"4054",0,0.210526315789474,0,NA,NA,NA,293.694307,0,NA,0.001
"4055",0.200743494423792,0.799256505576208,38,3880,1,1004,16.736801,1,0,117.3
"4056",0,0.799256505576208,0,NA,NA,NA,141.249132,0,NA,0.001
"4057",0.822660098522167,0.177339901477833,89,11240,1,902,3.890073,1,0,333.4
"4058",0,0.177339901477833,72.6111111085,11550,21900,780,198.0391213,0,2.71428571428571,0.001
"4059",0.674157303370786,0.325842696629214,63,8860,1,954,4.291577167,1,0,256.5
"4060",0,0.325842696629214,0,NA,NA,NA,150.393523,0,NA,0.001
"4061",0.873362445414847,0.126637554585153,156,12960,1,768,8.0490655,1,0,392.9
"4062",0,0.126637554585153,72.6111111085,11550,21900,780,160.67686633,0,2.71428571428571,0.001
"4063",0.454054054054054,0.545945945945946,36,5180,1,1008,5.456991333,1,0,147.6
"4064",0,0.545945945945946,0,NA,NA,NA,109.821503,0,NA,0.001
"4065",0.402173913043478,0.597826086956522,81,7340,1,918,4.011394667,1,0,220
"4066",0,0.597826086956522,0,NA,NA,NA,128.95991522,0,NA,0.001
"4067",0.325285895806862,0.674714104193138,62,6040,1,956,12.824495,1,0,177.3
"4068",0,0.674714104193138,0,NA,NA,NA,113.37576,0,NA,0.001
"4069",0.0500641848523748,0.949935815147625,19,2280,1,1042,7.948489,1,0,67.7
"4070",0,0.949935815147625,0,NA,NA,NA,208.644599,0,NA,0.001
"4071",NA,NA,0,NA,1,1080,5.032262,1,0,0
"4072",NA,NA,0,NA,NA,NA,156.884852,0,NA,NA
"4073",NA,NA,15,1340,1,1050,3.621252,1,0,39
"4074",NA,NA,0,NA,NA,NA,114.319915,0,NA,NA
"4075",NA,NA,28,2640,1,1024,4.242538,1,0,75.9
"4076",NA,NA,0,NA,NA,NA,106.686687,0,NA,NA
"4077",NA,NA,45,4540,1,990,3.945378667,1,0,130.7
"4078",NA,NA,0,NA,NA,NA,143.22371967,0,NA,NA
"4079",0.367424242424242,0.632575757575758,60,7340,1,960,3.705501167,1,0,219.3
"4080",0,0.632575757575758,0,NA,NA,NA,98.12654467,0,NA,0.001
"4081",0.764150943396226,0.235849056603774,101,12960,1,878,4.6209545,1,0,380.6
"4082",0,0.235849056603774,0,NA,NA,NA,123.56594217,0,NA,0.001
"4083",0.68141592920354,0.31858407079646,78,9500,1,924,3.083396167,1,0,277.6
"4084",0,0.31858407079646,0,NA,NA,NA,121.4428655,0,NA,0.001
