"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","prob1","prob2","share1","share2","out.share2"
"3712",35,20,232,113,24,18,"東三河","児玉・大里",176,5940,1,728,2.204625667,1,0,0,0,0,358.3,0,0,0,NA,NA,NA,NA,NA
"3713",35,21,232,131,24,18,"東三河","23区",NA,NA,NA,NA,69.28159922,0,NA,0,275,338,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.185390532544379
"3714",35,21,232,131,24,18,"東三河","23区",137,5080,1,806,3.295314167,1,0,275,275,338,293.6,0,0,0,1,0.813609467455621,0.999,0.813609467455621,0.185390532544379
"3715",35,22,232,141,24,18,"東三河","横浜",NA,NA,NA,NA,70.70065922,0,NA,0,39,69,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.433782608695652
"3716",35,22,232,141,24,18,"東三河","横浜",117,4750,1,846,7.357679167,1,0,39,39,69,264.8,0,0,0,1,0.565217391304348,0.999,0.565217391304348,0.433782608695652
"3717",35,23,232,144,24,18,"東三河","小田原",NA,NA,NA,NA,110.52915839,0,NA,0,18,55,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.671727272727273
"3718",35,23,232,144,24,18,"東三河","小田原",97,3670,1,886,2.764841667,1,0,18,18,55,209.7,0,0,0,1,0.327272727272727,0.999,0.327272727272727,0.671727272727273
"3719",35,24,232,151,24,20,"東三河","新潟",NA,NA,NA,NA,62.63156839,0,NA,0,2,6,540,67.8058252427184,44.4694868238558,0.282246879334258,0,0,0.001,0.001,0.665666666666667
"3720",35,24,232,151,24,20,"東三河","新潟",257,9610,1,566,3.601548334,1,0,2,2,6,627.5,0,0,0,1,0.333333333333333,0.999,0.333333333333333,0.665666666666667
"3721",35,25,232,152,24,20,"東三河","長岡",NA,NA,NA,NA,109.36605181,0,NA,0,0,1,540,67.8058252427184,44.4694868238558,0.282246879334258,NA,0,NA,0.001,0.998
"3722",35,25,232,152,24,20,"東三河","長岡",234,8960,1,612,1.786206667,1,0,0,0,1,564.2,0,0,0,NA,0,NA,0.001,0.998
"3723",35,26,232,154,24,20,"東三河","三条・燕",NA,NA,NA,NA,88.40460122,0,NA,0,0,0,540,67.8058252427184,44.4694868238558,0.282246879334258,NA,NA,NA,NA,NA
"3724",35,26,232,154,24,20,"東三河","三条・燕",245,9290,1,590,3.249473667,1,0,0,0,0,587.4,0,0,0,NA,NA,NA,NA,NA
"3725",35,27,232,155,24,20,"東三河","魚沼",NA,NA,NA,NA,147.74649422,0,NA,0,0,0,540,67.8058252427184,44.4694868238558,0.282246879334258,NA,NA,NA,NA,NA
"3726",35,27,232,155,24,20,"東三河","魚沼",224,8420,1,632,16.929400667,1,0,0,0,0,522.5,0,0,0,NA,NA,NA,NA,NA
"3727",35,28,232,201,24,18,"東三河","長野",NA,NA,NA,NA,238.74849022,0,NA,0,3,10,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.699
"3728",35,28,232,201,24,18,"東三河","長野",249,8210,1,582,2.575291667,1,0,3,3,10,516,0,0,0,1,0.3,0.999,0.3,0.699
"3729",35,29,232,203,24,24,"東三河","上田",NA,NA,NA,NA,265.76937022,0,NA,0,0,7,0,0,0,0,NA,0,NA,0.001,0.998
"3730",35,29,232,203,24,24,"東三河","上田",237,7880,1,606,2.028667667,1,0,0,0,7,482.8,0,0,0,NA,0,NA,0.001,0.998
"3731",35,30,232,211,24,24,"東三河","岐阜",NA,NA,NA,NA,113.32419522,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3732",35,30,232,211,24,24,"東三河","岐阜",43,1940,1,994,15.715933667,1,0,0,0,0,102.7,0,0,0,NA,NA,NA,NA,NA
"3733",35,31,232,221,24,18,"東三河","中部",NA,NA,NA,NA,170.11418452,0,NA,0,39,467,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.915488222698073
"3734",35,31,232,221,24,18,"東三河","中部",47,1940,1,986,2.869205667,1,0,39,39,467,113.4,0,0,0,1,0.0835117773019272,0.999,0.0835117773019272,0.915488222698073
"3735",35,32,232,222,24,24,"東三河","西部",NA,NA,NA,NA,122.46858622,0,NA,0,35,35,0,0,0,0,0,0,0.001,0.001,0
"3736",35,32,232,222,24,24,"東三河","西部",18,670,1,1044,3.270709834,1,0,35,35,35,36.5,0,0,0,1,1,0.999,0.999,0
"3737",35,33,232,223,24,18,"東三河","東部",NA,NA,NA,NA,132.75192955,0,NA,0,19,199,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.903522613065327
"3738",35,33,232,223,24,18,"東三河","東部",75,3020,1,930,7.028198167,1,0,19,19,199,172.9,0,0,0,1,0.0954773869346734,0.999,0.0954773869346734,0.903522613065327
"3739",35,34,232,231,24,24,"東三河","名古屋",NA,NA,NA,NA,81.89656622,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3740",35,34,232,231,24,24,"東三河","名古屋",30,1320,1,1020,4.436124,1,0,0,0,0,72.4,0,0,0,NA,NA,NA,NA,NA
"3741",35,35,232,232,24,24,"東三河","東三河",NA,NA,NA,NA,101.03497844,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3742",35,35,232,232,24,24,"東三河","東三河",0,NA,1,1080,2.990527334,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3743",35,36,232,233,24,24,"東三河","豊田",NA,NA,NA,NA,85.45082322,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3744",35,36,232,233,24,24,"東三河","豊田",19,760,1,1042,11.803627667,1,0,0,0,0,42.7,0,0,0,NA,NA,NA,NA,NA
"3745",35,37,232,252,24,25,"東三河","東北部",NA,NA,NA,NA,180.71966222,0,NA,0,4,23,0,0,0,0,0,0,0.001,0.001,0.825086956521739
"3746",35,37,232,252,24,25,"東三河","東北部",62,2590,1,956,6.927621667,1,0,4,4,23,152.3,0,0,0,1,0.173913043478261,0.999,0.173913043478261,0.825086956521739
"3747",35,38,232,261,24,25,"東三河","京都",NA,NA,NA,NA,128.95991522,0,NA,0,37,95,0,0,0,0,0,0,0.001,0.001,0.609526315789474
"3748",35,38,232,261,24,25,"東三河","京都",81,3670,1,918,4.011394667,1,0,37,37,95,220,0,0,0,1,0.389473684210526,0.999,0.389473684210526,0.609526315789474
"3749",35,39,232,271,24,25,"東三河","大阪",NA,NA,NA,NA,86.39497822,0,NA,0,64,96,0,0,0,0,0,0,0.001,0.001,0.332333333333333
"3750",35,39,232,271,24,25,"東三河","大阪",97,4430,1,886,2.600384667,1,0,64,64,96,259,0,0,0,1,0.666666666666667,0.999,0.666666666666667,0.332333333333333
"3751",35,40,232,281,24,25,"東三河","神戸",NA,NA,NA,NA,78.76175022,0,NA,0,14,26,0,0,0,0,0,0,0.001,0.001,0.460538461538462
"3752",35,40,232,281,24,25,"東三河","神戸",110,5080,1,860,3.221670667,1,0,14,14,26,295.9,0,0,0,1,0.538461538461538,0.999,0.538461538461538,0.460538461538462
"3753",35,41,232,283,24,25,"東三河","播磨",NA,NA,NA,NA,115.29878289,0,NA,0,6,15,0,0,0,0,0,0,0.001,0.001,0.599
"3754",35,41,232,283,24,25,"東三河","播磨",127,5940,1,826,2.924511334,1,0,6,6,15,350.7,0,0,0,1,0.4,0.999,0.4,0.599
"3755",35,42,232,331,24,30,"東三河","県南",NA,NA,NA,NA,70.20160789,0,NA,0,5,9,0,0,0,0,0,0,0.001,0.001,0.443444444444444
"3756",35,42,232,331,24,30,"東三河","県南",142,7020,1,796,2.684633834,1,0,5,5,9,439.3,0,0,0,1,0.555555555555556,0.999,0.555555555555556,0.443444444444444
"3757",35,43,232,341,24,31,"東三河","広島",NA,NA,NA,NA,95.64100539,0,NA,0,12,14,0,0,0,0,0,0,0.001,0.001,0.141857142857143
"3758",35,43,232,341,24,31,"東三河","広島",183,9610,1,714,3.600087167,1,0,12,12,14,600.6,0,0,0,1,0.857142857142857,0.999,0.857142857142857,0.141857142857143
"3759",35,44,232,342,24,31,"東三河","備後",NA,NA,NA,NA,93.51792872,0,NA,0,8,10,0,0,0,0,0,0,0.001,0.001,0.199
"3760",35,44,232,342,24,31,"東三河","備後",160,7880,1,760,2.062528834,1,0,8,8,10,497.6,0,0,0,1,0.8,0.999,0.8,0.199
"3761",35,45,232,351,24,32,"東三河","山口",NA,NA,NA,NA,85.1292027,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"3762",35,45,232,351,24,32,"東三河","山口",211,10480,1,658,12.390860407,1,0,2,2,2,733.4,0,0,0,1,1,0.999,0.999,0
"3763",35,46,232,352,24,32,"東三河","下関",NA,NA,NA,NA,81.69071422,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3764",35,46,232,352,24,32,"東三河","下関",354,10800,1,372,6.968969667,1,0,0,0,0,795.1,0,0,0,NA,NA,NA,NA,NA
"3765",35,47,232,353,24,32,"東三河","宇部",NA,NA,NA,NA,54.12838222,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3766",35,47,232,353,24,32,"東三河","宇部",343,10800,1,394,15.077660667,1,0,0,0,0,768.5,0,0,0,NA,NA,NA,NA,NA
"3767",35,48,232,354,24,32,"東三河","岩国",NA,NA,NA,NA,141.46289822,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"3768",35,48,232,354,24,32,"東三河","岩国",293,9830,1,494,7.979924667,1,0,2,2,2,642,0,0,0,1,1,0.999,0.999,0
"3769",35,49,232,355,24,32,"東三河","徳山",NA,NA,NA,NA,106.16979222,0,NA,0,3,3,0,0,0,0,0,0,0.001,0.001,0
"3770",35,49,232,355,24,32,"東三河","徳山",208,10150,1,664,8.785887667,1,0,3,3,3,689.1,0,0,0,1,1,0.999,0.999,0
"3771",35,50,232,401,24,37,"東三河","福岡",NA,NA,NA,NA,54.54918722,0,NA,5,14,15,716.666666666667,113.588297014131,487.430222049412,0.57039319073439,0.357142857142857,0.333333333333333,0.357142857142857,0.333333333333333,0.0666666666666667
"3772",35,50,232,401,24,37,"東三河","福岡",247,11660,1,586,3.248922667,1,0,9,14,15,881.3,0,0,0,0.642857142857143,0.6,0.642857142857143,0.6,0.0666666666666667
"3773",35,51,232,402,24,37,"東三河","北九州",NA,NA,NA,NA,95.64686522,0,NA,1,19,21,716.666666666667,113.588297014131,487.430222049412,0.57039319073439,0.0526315789473684,0.0476190476190476,0.0526315789473684,0.0476190476190476,0.0952380952380953
"3774",35,51,232,402,24,37,"東三河","北九州",230,11120,1,620,2.239737,1,0,18,19,21,814.1,0,0,0,0.947368421052632,0.857142857142857,0.947368421052632,0.857142857142857,0.0952380952380953
"3775",35,52,232,432,24,41,"東三河","八代・芦北",NA,NA,NA,NA,89.29885772,0,NA,0,0,1,765,107.480051296666,54.0417852506254,0.762039834077452,NA,0,NA,0.001,0.998
"3776",35,52,232,432,24,41,"東三河","八代・芦北",347,12640,1,386,3.991775334,1,0,0,0,1,1032.6,0,0,0,NA,0,NA,0.001,0.998
"3777",35,53,232,461,24,44,"東三河","鹿児島",NA,NA,NA,NA,75.72271439,0,NA,2,3,4,806,144.286869666836,184.365618591934,1.02875884726479,0.666666666666667,0.5,0.666666666666667,0.5,0.25
"3778",35,53,232,461,24,44,"東三河","鹿児島",392,13820,1,296,3.409827834,1,0,1,3,4,1170.2,0,0,0,0.333333333333333,0.25,0.333333333333333,0.25,0.25
"3779",35,54,232,462,24,44,"東三河","川北薩・串木野",NA,NA,NA,NA,85.72687939,0,NA,0,0,0,806,144.286869666836,184.365618591934,1.02875884726479,NA,NA,NA,NA,NA
"3780",35,54,232,462,24,44,"東三河","川北薩・串木野",380,13500,1,320,2.329237834,1,0,0,0,0,1124.1,0,0,0,NA,NA,NA,NA,NA
"3781",36,1,233,22,24,10,"豊田","南部",NA,NA,NA,NA,57.457183,0,NA,0,3,69,0,0,0,0,0,0,0.001,0.001,0.955521739130435
"3782",36,1,233,22,24,10,"豊田","南部",367,12310,1,346,15.302907,1,0,3,3,69,968.2,0,0,0,1,0.0434782608695652,0.999,0.0434782608695652,0.955521739130435
"3783",36,2,233,31,24,11,"豊田","盛岡",NA,NA,NA,NA,66.150604,0,NA,1,6,8,787,150.326923076923,283.343195266272,0.477810650887574,0.166666666666667,0.125,0.166666666666667,0.125,0.25
"3784",36,2,233,31,24,11,"豊田","盛岡",331,11340,1,418,11.833057,1,0,5,6,8,871.6,0,0,0,0.833333333333333,0.625,0.833333333333333,0.625,0.25
"3785",36,3,233,32,24,11,"豊田","北上中部",NA,NA,NA,NA,38.865726,0,NA,7,13,15,787,150.326923076923,283.343195266272,0.477810650887574,0.538461538461538,0.466666666666667,0.538461538461538,0.466666666666667,0.133333333333333
"3786",36,3,233,32,24,11,"豊田","北上中部",331,11120,1,418,15.514611,1,0,6,13,15,836.3,0,0,0,0.461538461538462,0.4,0.461538461538462,0.4,0.133333333333333
"3787",36,4,233,33,24,11,"豊田","両磐",NA,NA,NA,NA,88.907016,0,NA,0,0,1,787,150.326923076923,283.343195266272,0.477810650887574,NA,0,NA,0.001,0.998
"3788",36,4,233,33,24,11,"豊田","両磐",293,10800,1,494,11.692845,1,0,0,0,1,781.4,0,0,0,NA,0,NA,0.001,0.998
"3789",36,5,233,41,24,12,"豊田","仙台",NA,NA,NA,NA,50.224315,0,NA,33,44,51,657,123.839339493131,349.491799845292,0.575327838027071,0.75,0.647058823529412,0.75,0.647058823529412,0.137254901960784
"3790",36,5,233,41,24,12,"豊田","仙台",257,10150,1,566,11.626824,1,0,11,44,51,688.1,0,0,0,0.25,0.215686274509804,0.25,0.215686274509804,0.137254901960784
"3791",36,6,233,43,24,12,"豊田","古川",NA,NA,NA,NA,101.011049,0,NA,1,8,9,657,123.839339493131,349.491799845292,0.575327838027071,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111
"3792",36,6,233,43,24,12,"豊田","古川",281,10480,1,518,15.372372,1,0,7,8,9,752.5,0,0,0,0.875,0.777777777777778,0.875,0.777777777777778,0.111111111111111
"3793",36,7,233,51,24,13,"豊田","秋田臨海",NA,NA,NA,NA,50.262855,0,NA,7,10,10,674.5,79.575484854258,38.2624309392265,0.408839779005525,0.7,0.7,0.7,0.7,0
"3794",36,7,233,51,24,13,"豊田","秋田臨海",384,12310,1,312,12.619898,1,0,3,10,10,998.9,0,0,0,0.3,0.3,0.3,0.3,0
"3795",36,8,233,61,24,15,"豊田","山形",NA,NA,NA,NA,52.302616,0,NA,6,12,13,582,50,0,0,0.5,0.461538461538462,0.5,0.461538461538462,0.0769230769230769
"3796",36,8,233,61,24,15,"豊田","山形",318,10150,1,444,11.626972,1,0,6,12,13,696.2,0,0,0,0.5,0.461538461538462,0.5,0.461538461538462,0.0769230769230769
"3797",36,9,233,63,24,12,"豊田","米沢",NA,NA,NA,NA,110.225787,0,NA,0,2,2,657,123.839339493131,349.491799845292,0.575327838027071,0,0,0.001,0.001,0
"3798",36,9,233,63,24,12,"豊田","米沢",284,9830,1,512,12.063367,1,0,2,2,2,649.2,0,0,0,1,1,0.999,0.999,0
"3799",36,10,233,64,24,12,"豊田","新庄",NA,NA,NA,NA,123.439562,0,NA,0,0,0,657,123.839339493131,349.491799845292,0.575327838027071,NA,NA,NA,NA,NA
"3800",36,10,233,64,24,12,"豊田","新庄",366,10480,1,348,10.748359,1,0,0,0,0,757.7,0,0,0,NA,NA,NA,NA,NA
"3801",36,11,233,71,24,12,"豊田","福島",NA,NA,NA,NA,86.9134455,0,NA,1,5,6,657,123.839339493131,349.491799845292,0.575327838027071,0.2,0.166666666666667,0.2,0.166666666666667,0.166666666666667
"3802",36,11,233,71,24,12,"豊田","福島",249,9610,1,582,12.289057833,1,0,4,5,6,609.1,0,0,0,0.8,0.666666666666667,0.8,0.666666666666667,0.166666666666667
"3803",36,12,233,73,24,17,"豊田","郡山",NA,NA,NA,NA,56.8016155,0,NA,0,7,8,0,0,0,0,0,0,0.001,0.001,0.124
"3804",36,12,233,73,24,17,"豊田","郡山",234,8960,1,612,13.296642,1,0,7,7,8,563,0,0,0,1,0.875,0.999,0.875,0.124
"3805",36,13,233,76,24,17,"豊田","白河",NA,NA,NA,NA,58.4873005,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"3806",36,13,233,76,24,17,"豊田","白河",241,8420,1,598,12.860343667,1,0,2,2,2,521.7,0,0,0,1,1,0.999,0.999,0
"3807",36,14,233,91,24,18,"豊田","宇都宮",NA,NA,NA,NA,131.92167633,0,NA,0,13,36,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.637888888888889
"3808",36,14,233,91,24,18,"豊田","宇都宮",207,7340,1,666,12.457273667,1,0,13,13,36,445.8,0,0,0,1,0.361111111111111,0.999,0.361111111111111,0.637888888888889
"3809",36,15,233,93,24,18,"豊田","栃木・小山",NA,NA,NA,NA,122.21599781,0,NA,0,7,11,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.362636363636364
"3810",36,15,233,93,24,18,"豊田","栃木・小山",198,6800,1,684,19.749466259,1,0,7,7,11,416.9,0,0,0,1,0.636363636363636,0.999,0.636363636363636,0.362636363636364
"3811",36,16,233,95,24,18,"豊田","那須",NA,NA,NA,NA,182.9994,0,NA,0,6,7,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.141857142857143
"3812",36,16,233,95,24,18,"豊田","那須",226,7880,1,628,17.2157,1,0,6,6,7,494.1,0,0,0,1,0.857142857142857,0.999,0.857142857142857,0.141857142857143
"3813",36,17,233,101,24,18,"豊田","前橋・高崎",NA,NA,NA,NA,148.649641,0,NA,0,13,45,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.710111111111111
"3814",36,17,233,101,24,18,"豊田","前橋・高崎",205,7340,1,670,19.1842,1,0,13,13,45,441.3,0,0,0,1,0.288888888888889,0.999,0.288888888888889,0.710111111111111
"3815",36,18,233,104,24,18,"豊田","沼田・利根",NA,NA,NA,NA,173.725005,0,NA,0,2,7,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.713285714285714
"3816",36,18,233,104,24,18,"豊田","沼田・利根",230,7880,1,620,18.839031,1,0,2,2,7,487.9,0,0,0,1,0.285714285714286,0.999,0.285714285714286,0.713285714285714
"3817",36,19,233,111,24,18,"豊田","浦和",NA,NA,NA,NA,71.813909,0,NA,0,70,126,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.443444444444444
"3818",36,19,233,111,24,18,"豊田","浦和",182,6260,1,716,15.710561,1,0,70,70,126,366.6,0,0,0,1,0.555555555555556,0.999,0.555555555555556,0.443444444444444
"3819",36,20,233,113,24,18,"豊田","児玉・大里",NA,NA,NA,NA,110.353481,0,NA,0,5,13,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.614384615384615
"3820",36,20,233,113,24,18,"豊田","児玉・大里",195,6800,1,690,11.017726,1,0,5,5,13,401,0,0,0,1,0.384615384615385,0.999,0.384615384615385,0.614384615384615
"3821",36,21,233,131,24,18,"豊田","23区",NA,NA,NA,NA,53.697444,0,NA,3,3,309,500,121.348528758284,3.46930968527213,0.825846712649008,1,0.00970873786407767,0.999,0.00970873786407767,0.989291262135922
"3822",36,21,233,131,24,18,"豊田","23区",156,5620,1,768,12.1084145,1,0,0,3,309,336.3,0,0,0,0,0,0.001,0.001,0.989291262135922
"3823",36,22,233,141,24,18,"豊田","横浜",NA,NA,NA,NA,55.116504,0,NA,0,234,343,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.316784256559767
"3824",36,22,233,141,24,18,"豊田","横浜",136,5400,1,808,16.1707795,1,0,234,234,343,307.5,0,0,0,1,0.682215743440233,0.999,0.682215743440233,0.316784256559767
"3825",36,23,233,144,24,18,"豊田","小田原",NA,NA,NA,NA,94.94500317,0,NA,0,32,98,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.672469387755102
"3826",36,23,233,144,24,18,"豊田","小田原",116,4430,1,848,11.577942,1,0,32,32,98,252.4,0,0,0,1,0.326530612244898,0.999,0.326530612244898,0.672469387755102
"3827",36,24,233,151,24,20,"豊田","新潟",NA,NA,NA,NA,47.04741317,0,NA,8,16,28,540,67.8058252427184,44.4694868238558,0.282246879334258,0.5,0.285714285714286,0.5,0.285714285714286,0.428571428571429
"3828",36,24,233,151,24,20,"豊田","新潟",276,9830,1,528,12.414648667,1,0,8,16,28,670.2,0,0,0,0.5,0.285714285714286,0.5,0.285714285714286,0.428571428571429
"3829",36,25,233,152,24,20,"豊田","長岡",NA,NA,NA,NA,93.78189659,0,NA,1,8,17,540,67.8058252427184,44.4694868238558,0.282246879334258,0.125,0.0588235294117647,0.125,0.0588235294117647,0.529411764705882
"3830",36,25,233,152,24,20,"豊田","長岡",253,9610,1,574,10.599307,1,0,7,8,17,606.9,0,0,0,0.875,0.411764705882353,0.875,0.411764705882353,0.529411764705882
"3831",36,26,233,154,24,20,"豊田","三条・燕",NA,NA,NA,NA,72.820446,0,NA,1,4,9,540,67.8058252427184,44.4694868238558,0.282246879334258,0.25,0.111111111111111,0.25,0.111111111111111,0.555555555555556
"3832",36,26,233,154,24,20,"豊田","三条・燕",264,9610,1,552,12.062574,1,0,3,4,9,630.1,0,0,0,0.75,0.333333333333333,0.75,0.333333333333333,0.555555555555556
"3833",36,27,233,155,24,20,"豊田","魚沼",NA,NA,NA,NA,132.162339,0,NA,0,2,4,540,67.8058252427184,44.4694868238558,0.282246879334258,0,0,0.001,0.001,0.499
"3834",36,27,233,155,24,20,"豊田","魚沼",243,8960,1,594,25.742501,1,0,2,2,4,565.2,0,0,0,1,0.5,0.999,0.5,0.499
"3835",36,28,233,201,24,18,"豊田","長野",NA,NA,NA,NA,223.164335,0,NA,0,27,134,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.797507462686567
"3836",36,28,233,201,24,18,"豊田","長野",268,8750,1,544,11.388392,1,0,27,27,134,558.7,0,0,0,1,0.201492537313433,0.999,0.201492537313433,0.797507462686567
"3837",36,29,233,203,24,24,"豊田","上田",NA,NA,NA,NA,250.185215,0,NA,0,10,119,0,0,0,0,0,0,0.001,0.001,0.914966386554622
"3838",36,29,233,203,24,24,"豊田","上田",256,8420,1,568,10.841768,1,0,10,10,119,525.5,0,0,0,1,0.0840336134453782,0.999,0.0840336134453782,0.914966386554622
"3839",36,30,233,211,24,24,"豊田","岐阜",NA,NA,NA,NA,97.74004,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3840",36,30,233,211,24,24,"豊田","岐阜",24,970,1,1032,24.529034,1,0,0,0,0,60,0,0,0,NA,NA,NA,NA,NA
"3841",36,31,233,221,24,18,"豊田","中部",NA,NA,NA,NA,154.5300293,0,NA,0,93,791,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.881427307206068
"3842",36,31,233,221,24,18,"豊田","中部",66,2590,1,948,11.682306,1,0,93,93,791,156.1,0,0,0,1,0.117572692793932,0.999,0.117572692793932,0.881427307206068
"3843",36,32,233,222,24,24,"豊田","西部",NA,NA,NA,NA,106.884431,0,NA,0,64,65,0,0,0,0,0,0,0.001,0.001,0.0143846153846153
"3844",36,32,233,222,24,24,"豊田","西部",37,1320,1,1006,12.083810167,1,0,64,64,65,79.2,0,0,0,1,0.984615384615385,0.999,0.984615384615385,0.0143846153846153
"3845",36,33,233,223,24,18,"豊田","東部",NA,NA,NA,NA,117.16777433,0,NA,0,136,703,500,121.348528758284,3.46930968527213,0.825846712649008,0,0,0.001,0.001,0.805543385490754
"3846",36,33,233,223,24,18,"豊田","東部",94,3670,1,892,15.8412985,1,0,136,136,703,215.6,0,0,0,1,0.193456614509246,0.999,0.193456614509246,0.805543385490754
"3847",36,34,233,231,24,24,"豊田","名古屋",NA,NA,NA,NA,66.312411,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3848",36,34,233,231,24,24,"豊田","名古屋",11,500,1,1058,13.249224333,1,0,0,0,0,29.7,0,0,0,NA,NA,NA,NA,NA
"3849",36,35,233,232,24,24,"豊田","東三河",NA,NA,NA,NA,85.45082322,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3850",36,35,233,232,24,24,"豊田","東三河",19,760,1,1042,11.803627667,1,0,0,0,0,42.7,0,0,0,NA,NA,NA,NA,NA
"3851",36,36,233,233,24,24,"豊田","豊田",NA,NA,NA,NA,69.866668,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3852",36,36,233,233,24,24,"豊田","豊田",0,NA,1,1080,20.616728,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"3853",36,37,233,252,24,25,"豊田","東北部",NA,NA,NA,NA,165.135507,0,NA,0,13,626,0,0,0,0,0,0,0.001,0.001,0.978233226837061
"3854",36,37,233,252,24,25,"豊田","東北部",43,1940,1,994,15.740722,1,0,13,13,626,109.6,0,0,0,1,0.0207667731629393,0.999,0.0207667731629393,0.978233226837061
"3855",36,38,233,261,24,25,"豊田","京都",NA,NA,NA,NA,113.37576,0,NA,0,256,806,0,0,0,0,0,0,0.001,0.001,0.681382133995037
"3856",36,38,233,261,24,25,"豊田","京都",62,3020,1,956,12.824495,1,0,256,256,806,177.3,0,0,0,1,0.317617866004963,0.999,0.317617866004963,0.681382133995037
"3857",36,39,233,271,24,25,"豊田","大阪",NA,NA,NA,NA,70.810823,0,NA,0,547,824,0,0,0,0,0,0,0.001,0.001,0.335165048543689
"3858",36,39,233,271,24,25,"豊田","大阪",78,3670,1,924,11.413485,1,0,547,547,824,216.3,0,0,0,1,0.663834951456311,0.999,0.663834951456311,0.335165048543689
"3859",36,40,233,281,24,25,"豊田","神戸",NA,NA,NA,NA,63.177595,0,NA,0,65,187,0,0,0,0,0,0,0.001,0.001,0.6514064171123
